57,97,1
65,97,1
67,97,1
71,97,1
83,97,1
84,97,1
86,97,1
88,97,1
90,97,1
91,97,1
93,97,1
95,97,1
3,98,1
7,98,1
16,98,1
22,98,1
28,98,1
33,98,1
34,98,1
38,98,1
46,98,1
58,98,1
68,98,1
69,98,1
74,98,1
76,98,1
77,98,1
80,98,1
91,98,1
3,99,1
7,99,1
33,99,1
34,99,1
38,99,1
40,99,1
41,99,1
45,99,1
46,99,1
51,99,1
58,99,1
60,99,1
68,99,1
69,99,1
76,99,1
77,99,1
78,99,1
80,99,1
81,99,1
89,99,1
91,99,1
96,99,1
100,99,1
3,100,1
6,100,1
11,100,1
14,100,1
16,100,1
17,100,1
22,100,1
28,100,1
30,100,1
34,100,1
35,100,1
38,100,1
40,100,1
42,100,1
45,100,1
47,100,1
51,100,1
55,100,1
58,100,1
60,100,1
62,100,1
68,100,1
70,100,1
72,100,1
74,100,1
77,100,1
78,100,1
81,100,1
89,100,1
91,100,1
92,100,1
96,100,1
99,100,1
